2026-03-12 22:44:08.894 INFO  [QFJ Message Processor] com.yash.fixhub.client.FixClientApplication - [CLIENT] ToAdmin: 8=FIX.4.2|9=56|35=0|34=3|49=CLIENT1|52=20260312-17:14:08.893|56=FIXHUB|10=150|
2026-03-12 22:54:52.877 INFO  [main] com.yash.fixhub.session.SessionManager - Session metadata added for CLIENT_A
2026-03-12 22:54:52.881 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Registered session CLIENT_A as BUY
2026-03-12 22:54:52.882 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ===== FIX SESSION CONFIG LOADED =====
2026-03-12 22:54:52.882 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - File: config/sessions/buy_CLIENT_A.ini
2026-03-12 22:54:52.882 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Role: BUY
2026-03-12 22:54:52.882 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ConnectionType: acceptor
2026-03-12 22:54:52.882 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - BeginString: FIX.4.2
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - SenderCompID: FIXHUB
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - TargetCompID: CLIENT_A
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Host: null
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Port: 9878
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Heartbeat: 30
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - RoutingMode: STATIC
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - DefaultRoute: EXCHANGE_NSE
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - =====================================
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.session.SessionManager - Session metadata added for CLIENT_B
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Registered session CLIENT_B as BUY
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ===== FIX SESSION CONFIG LOADED =====
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - File: config/sessions/buy_CLIENT_B.ini
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Role: BUY
2026-03-12 22:54:52.883 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ConnectionType: acceptor
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - BeginString: FIX.4.2
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - SenderCompID: FIXHUB
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - TargetCompID: CLIENT_B
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Host: null
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Port: 9878
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Heartbeat: 30
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - RoutingMode: STATIC
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - DefaultRoute: EXCHANGE_BSE
